subscription_id,customer_id,subscription_status,contract_start_date,contract_end_date,inspection_fee_end_date,cancel_at,cancel_at_date,cancel_at_period_end,schedule_id,schedule_status,schedule_end_behavior,schedule_phase_count,schedule_last_phase_end,schedule_phases,all_schedule_phase_items_same,all_phase_business_settings_same,phase_business_differences,action,safe_to_apply,reason,error
sub_1SZZdhE2kujhweZx98uXWs19,cus_TWctPE6NP5OuYI,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZZZHE2kujhweZxLoo4RVmJ,cus_TWcoOjpCXoL61Y,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZZQ5E2kujhweZx1xvHPKG7,cus_TWcfpWm8Q4RT67,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZZJBE2kujhweZxLtPTD34u,cus_TWcYoZsZnCjwEr,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZZAIE2kujhweZxzT6sDAs8,cus_TWcOlrHcSQT07l,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZYsAE2kujhweZxnEgJqdXP,cus_TWc6wKMdnuZ1lC,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SZYdJE2kujhweZx3nPRi21k,cus_TWbqtNgNd6AXOa,active,2025-12-01,2075-12-01,2028-12-01,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SXj6pE2kujhweZxEiD5W3E6,cus_TUiX2Hqwn2mD7K,active,2025-11-26,2075-11-26,2028-11-26,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SUpFcE2kujhweZxyfUAC0Eq,cus_TRigCinpvu3qai,active,2025-11-18,2075-11-18,2028-11-18,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SUVp2E2kujhweZxeHmOfFYD,cus_TROcnXpmWZA9pG,active,2025-11-17,2075-11-17,2028-11-17,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SUUYhE2kujhweZx4LEDELhD,cus_TRNJkoYIG1Cv2y,active,2025-11-17,2075-11-17,2028-11-17,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SUUESE2kujhweZxXeJrwiRZ,cus_TRMx7mDqie9IHI,active,2025-11-17,2075-11-17,2028-11-17,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SUTvGE2kujhweZxHDncvLyu,cus_TPYCx6H5rpNHEz,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1ST19UE2kujhweZx7a6l7SJn,cus_TPqr6czZanFa1X,active,2025-11-13,2075-11-13,2028-11-13,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1ST148E2kujhweZxfljEtfuh,cus_TPqlwIlwS28aAF,active,2025-11-13,2075-11-13,2028-11-13,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1ST0thE2kujhweZxo81kkzJz,cus_TPqa1H2yrO8Lav,active,2025-11-13,2075-11-13,2028-11-13,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSjKeE2kujhweZxsDykNwjI,cus_TPYRFRmXhyrfuS,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSjDzE2kujhweZxe2lWcwMe,cus_TPYKVYmkTXdCn3,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSiubE2kujhweZxLSyTLSgh,cus_TPY0h2a9VDc3Nq,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSinKE2kujhweZxbpJo2lgb,cus_TPXs2AwxBgruYf,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSihEE2kujhweZxm9bDm9Xg,cus_TPXmhFgZ4Q16Av,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSibgE2kujhweZx9DveCuJN,cus_TPXgcYHbFljTGf,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSiVEE2kujhweZxpABhYVCv,cus_TPXZaslMOsOalr,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SShtpE2kujhweZxgLBuqGhB,cus_TPWxKkKaYMyRi5,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SShEME2kujhweZxtH869NCa,cus_TPWGSmWqgbdSqb,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SSh70E2kujhweZxcAWtzE4w,cus_TPW8NqOtY9NNhY,active,2025-11-12,2075-11-12,2028-11-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SQBiKE2kujhweZxjdKUUvSo,cus_TMvZYfBtLhexms,active,2025-11-05,2075-11-05,2028-11-05,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SIAbCE2kujhweZxJXxGC5FA,cus_TEdsRYAKSJl52l,active,2025-10-14,2075-10-14,2028-10-14,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SIAQgE2kujhweZxMrAtdKp9,cus_TEdh8xkSsMqYLI,active,2025-10-14,2075-10-14,2028-10-14,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SIAK4E2kujhweZxCALLXwSN,cus_TEdbdGlf1qYaQg,active,2025-10-14,2075-10-14,2028-10-14,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SFGzhE2kujhweZxYcJoEjnZ,cus_TBeHeAIg8rxkf2,active,2025-10-06,2075-10-06,2028-10-06,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SFGtOE2kujhweZxHv5eufak,cus_TBeBaZJDBQnwRA,active,2025-10-06,2075-10-06,2028-10-06,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SFGiVE2kujhweZx2lybzmin,cus_TBe0jT9tIw9UXR,active,2025-10-06,2075-10-06,2028-10-06,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SFGb2E2kujhweZx3d1Y8qD8,cus_TBdsVRZwT2wwdW,active,2025-10-06,2075-10-06,2028-10-06,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SFGS4E2kujhweZxbi8qNr1a,cus_TBdjB25QSTzuSz,active,2025-10-06,2075-10-06,2028-10-06,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SCiWbE2kujhweZxeFup2cza,cus_QPlkakagCgP1rI,active,2024-07-04,2074-07-04,2027-07-04,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SBljAE2kujhweZxUdW04JKn,cus_SLeIHZFtv8AOIg,active,2025-05-20,2075-05-20,2028-05-20,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SAERbE2kujhweZxQ1e1qgl5,cus_T6RGOyvtfjoGhR,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SAEDxE2kujhweZx7VmrjsrF,cus_T6R5Rfe42F55BE,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SADsNE2kujhweZxfd1hzSGa,cus_T6QjxyRyCcIPy5,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SADjvE2kujhweZxbCfBe4vS,cus_T6QayZsqpyHv6V,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SADbpE2kujhweZx7Smz3agh,cus_T6QSn0aRlbZbir,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SADUkE2kujhweZxi8A5EN2u,cus_T6QLv3rk2eRs9P,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SADLnE2kujhweZxwaHx4gxV,cus_T6QBp7y3tleCOY,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SAD5nE2kujhweZxB58MZrvR,cus_T6PvA5MOT08FZp,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SACvFE2kujhweZxENVPfHOg,cus_T6PkEeZuHjZfc3,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SACg5E2kujhweZxwJGcil2j,cus_T6PUYXohbPlGfC,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1SACWKE2kujhweZxyHi6aCwU,cus_T6PK44wwdwf5jQ,active,2025-09-22,2075-09-22,2028-09-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S83KVE2kujhweZxbjXzesKt,cus_SM2934gPckz2ui,active,2025-05-21,2075-05-21,2028-05-21,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S59WLE2kujhweZxoOeQwN1Q,cus_T1BrcSptuljD5n,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S59BFE2kujhweZxfXUOtZ3b,cus_T1BXGXC6iwPw6j,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S58ogE2kujhweZxekYlMNNW,cus_T1BAoLgcIykSnO,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S58IoE2kujhweZxMSFdB2Tn,cus_T1Ad31saVtw0m5,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S57nYE2kujhweZxE468Uhp8,cus_T1A7V3rmoF9MnH,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S57g9E2kujhweZxiIDLiSHZ,cus_T19zcpRAjahCWb,active,2025-09-08,2075-09-08,2028-09-08,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0ll8E2kujhweZxYDzN65VA,cus_Swf5dxbyDlCNcD,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0le6E2kujhweZxn135yt8v,cus_SwexNPBP186vAu,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0lQAE2kujhweZxXRvshppR,cus_SwejflGyRgH1fO,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0lIgE2kujhweZxPsBemMAh,cus_SwebGBZDYr3k46,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0l5gE2kujhweZxV2nbauIM,cus_SweOyxCgcSd1V5,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0kxUE2kujhweZxl1LbYYtO,cus_SweFZqv7CzREAz,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0kfxE2kujhweZxL9d4AH3H,cus_SwdxCk8z1vLjWU,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0kUOE2kujhweZxGN2JpOqp,cus_SwdjdqJXqVBO8W,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0kCkE2kujhweZx3lKUOEIf,cus_SwdSVaNafAEyfZ,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S0jmOE2kujhweZx1si8sJn0,cus_SwcoaqfTWPAWxd,active,2025-08-27,2075-08-27,2028-08-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1S04t3E2kujhweZxw2RRdmPg,cus_QMPByU1mVALeJq,active,2024-06-25,2074-06-25,2027-06-25,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RvHcEE2kujhweZxxRRBxB7I,cus_SqzavDGc88vsmD,active,2025-08-12,2075-08-12,2028-08-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RvHWbE2kujhweZxtIJSNvJ1,cus_SqzU3XxZiq79Qg,active,2025-08-12,2075-08-12,2028-08-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RvHSbE2kujhweZxWhe1XR7r,cus_SqzOPJtLlPxjFq,active,2025-08-12,2075-08-12,2028-08-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RvHFEE2kujhweZxwLQUaGUk,cus_SqzCOH36HTTeXt,active,2025-08-12,2075-08-12,2028-08-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RvH4aE2kujhweZx3Cty2CSR,cus_SqyyOT8ylaKNDv,active,2025-08-12,2075-08-12,2028-08-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rr4dLE2kujhweZxN1jsuxFs,cus_SmdtpVVVGrIH4e,active,2025-07-31,2075-07-31,2028-07-31,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rr4ZyE2kujhweZx9zi5li3e,cus_SmdqE4QPmcFIbN,active,2025-07-31,2075-07-31,2028-07-31,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rr4WmE2kujhweZxySVRn5nL,cus_SmdnO8Hfv2FAgV,active,2025-07-31,2075-07-31,2028-07-31,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rr4W9E2kujhweZxBiPr51iJ,cus_SmdY7Rt66PgUGe,active,2025-07-31,2075-07-31,2028-07-31,1848693605,2028-07-31,False,sub_sched_1Rr4W9E2kujhweZxXNFaJ0ms,active,cancel,2,2028-07-31,"[{""end_date"": ""2026-06-30"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdilIE2kujhweZx8m8IbqAE"", ""quantity"": 1}], ""proration_behavior"": ""create_prorations"", ""start_date"": ""2026-06-02""}, {""end_date"": ""2028-07-31"", ""items"": [{""price_id"": ""price_1R8l1SE2kujhweZxySQB0Ift"", ""quantity"": 1}, {""price_id"": ""price_1TdilIE2kujhweZx8m8IbqAE"", ""quantity"": 1}], ""proration_behavior"": ""none"", ""start_date"": ""2026-06-30""}]",True,False,"[{""fields"": [""invoice_settings"", ""metadata""], ""phase_number"": 2, ""values"": {""invoice_settings"": {""phase_1"": null, ""phase_2"": ""{\n  \""account_tax_ids\"": null,\n  \""custom_fields\"": null,\n  \""days_until_due\"": null,\n  \""description\"": \""As of May 20, 2025, DivFern Geothermal Limited Partnership \\u201cDivFern Energy\\u201d has taken over the ownership and operation of Fensby Geothermal Limited. There will not be any interruption to the Energy Services for your home, and all terms and conditions of the Residential Energy Services Agreement you signed will remain the same. For any questions about this change or your system, please visit us at www.divfern.com.\\n\\nThank you for being a valued member of our growing DivFern community. \"",\n  \""footer\"": \""Terms and Conditions: \\na) Should you elect to pay a bill by bank debit or credit card (if permitted), you consent to our payment processing vendor retaining your payment information and automatically applying it on a recurring basis to the payment of each subsequent bill unless and until you provide an alternate payment method. You will promptly inform us of any change in: (i) your mailing address at least 30 days in advance of such change; and/or (ii) if previously provided, bank account or credit card information you provided us promptly after such change is made.\\nb) A late payment charge will apply to all overdue amounts on your bill, including applicable federal and provincial taxes. The rate for late payment charges is 1.5% per month or 18% per year (for an effective rate of 19.56% per year). Your bill is due on the date indicated on the bill, or if not indicated, within 20 days\\nc) Should any payment be returned for non-sufficient funds (\\u201cNSF\\u201d), you agree to pay a NSF charge of $25\"",\n  \""issuer\"": null\n}""}, ""metadata"": {""phase_1"": {}, ""phase_2"": {""last_increase_year"": ""2026""}}}}]",manual_review,False,"Schedule requires manual review: multiple_schedule_phases_2, schedule_phases_have_different_business_settings",
sub_1RnkDOE2kujhweZxIlexgYi4,cus_SjCX8SbS85YeWj,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RnjVqE2kujhweZxlKETTxzO,cus_SjBtG4ChfSsyRE,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RnjTIE2kujhweZxWYibiVtN,cus_SjBppcwIh1IoyY,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RnjMDE2kujhweZxePCuxgj7,cus_SjBis97ZknYPNZ,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RnjE8E2kujhweZxoLaMuCMX,cus_SjBaKHN6ao91Pf,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rnj3DE2kujhweZxurB4zzh8,cus_SjA4a3mTBCazoy,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rnj0cE2kujhweZxPpHx7nHF,cus_SjA2TkyG97lsls,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rniy7E2kujhweZxh9PgHNEK,cus_SjA0KYSGZVsZbd,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RniskE2kujhweZxntQqz8a5,cus_Sj9ygp5ndRi9M0,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RnidcE2kujhweZxg814RmO2,cus_Sj9vrh44SN8GSi,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RniXGE2kujhweZxrAa5LjW1,cus_Sj9u37rYwaGqAV,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rni3eE2kujhweZxrL8eIeXP,cus_Sj9s4iBq0XxWIM,active,2025-07-22,2075-07-22,2028-07-22,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RgHqwE2kujhweZx3T9AQcr2,cus_RKMOiLmIrjh1H2,active,2024-12-02,2074-12-02,2027-12-02,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RfioEE2kujhweZxNAnK7lAt,cus_SaubLFjsgYbIO4,active,2025-06-30,2075-06-30,2028-06-30,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rfi6aE2kujhweZxJQ86E9k9,cus_SatqZhwmUX7zDi,active,2025-06-30,2075-06-30,2028-06-30,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RfCQGE2kujhweZx75EnQJv2,cus_R7VBBDawGXgFKK,active,2024-10-29,2074-10-29,2027-10-29,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rc7XSE2kujhweZxPzhT2qrx,cus_RfG38rnPoBXJqj,active,2025-01-27,2075-01-27,2028-01-27,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rbl6YE2kujhweZxAFqAa2pS,cus_SWoiM3S2vSdRi4,active,2025-06-19,2075-06-19,2028-06-19,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1Rbl0KE2kujhweZxjGHV3Uew,cus_SWocJD3Z2LbITp,active,2025-06-19,2075-06-19,2028-06-19,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RbkluE2kujhweZxYVOsIaQp,cus_SWoNDoLjIqi9qg,active,2025-06-19,2075-06-19,2028-06-19,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RbiXxE2kujhweZxc8XUg3Ti,cus_SWm3g2VvrVHlVB,active,2025-06-19,2075-06-19,2028-06-19,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RYq3sE2kujhweZx5BzhUeoz,cus_RvmfgsjJtn9Pem,active,2025-03-12,2075-03-12,2028-03-12,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RYWOgE2kujhweZxg3EhUybL,cus_STTJGhQ5kaenVd,active,2025-06-10,2075-06-10,2028-06-10,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RTmHSE2kujhweZxzbP7bjQn,cus_SOZOVqt5osVM5l,active,2025-05-28,2075-05-28,2028-05-28,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
sub_1RTmD6E2kujhweZxMQ2NQyJw,cus_SOZLzlz8VGYzaO,active,2025-05-28,2075-05-28,2028-05-28,,,False,,,,0,,[],False,False,[],already_forever,True,"Subscription has no cancel_at, cancel_at_period_end is false, and no schedule is attached.",
